cost_component|cost_period|additional_relative_req|var_pop|closest_relative_group|agegroup|act_cost_total|act_py|att_cost_total|att_py|n_cases_included|act_cost_per_person|att_cost_per_person|att_cost_prop
primary_sector|after_index|no|bd_13#prev_2021|pooled|25-64|20582967.169|9029.4684932|520343.7931|9029.4684932|9053|2279.5325311|57.627289303|
primary_sector|after_index|no|bd_13#prev_2021|sibling|25-64|2046799.9632|887.29315068|145416.91337|887.29315068|892|2306.7911227|163.88824061|
primary_sector|after_index|no|bd_13#prev_2021|child|65+|3055906.2421|1250.7452055|300676.38755|1250.7452055|1257|2443.2684041|240.39779344|
primary_sector|after_index|no|bd_13#prev_2021|partner|65+|8196702.5058|2118.6383562|167574.17949|2118.6383562|2148|3868.8540128|79.095225952|
primary_sector|after_index|no|bd_13#prev_2021|pooled|65+|11488752.766|3447.3835616|484305.32804|3447.3835616|3483|3332.6006695|140.48489801|
primary_sector|after_index|no|bd_13#prev_2021|sibling|65+|236144.01762|78|16054.761|78|78|3027.4874054|205.83026923|
primary_sector|after_index|no|bd_14#inc_2016_2021|father|0-24|6905034.9875|4161.5341118|641013.48923|4161.5341118|4174|1659.2522858|154.03297726|
primary_sector|after_index|no|bd_14#inc_2016_2021|mother|0-24|11969987.008|4399.5078823|1053534.5886|4399.5078823|4411|2720.7558954|239.46646233|
primary_sector|after_index|no|bd_14#inc_2016_2021|child|25-64|159074.97135|102|33409.47852|102|102|1559.5585426|327.54390706|
primary_sector|after_index|no|bd_14#inc_2016_2021|parent|25-64|2825892.4409|866.32134142|134529.76076|866.32134142|878|3261.9448532|155.28852208|
primary_sector|after_index|no|bd_14#inc_2016_2021|partner|25-64|671245.47721|319.38974474|157912.57005|319.38974474|320|2101.6500632|494.41966327|
primary_sector|after_index|no|bd_14#inc_2016_2021|pooled|25-64|5014775.8821|1925.7025226|348045.94775|1925.7025226|1941|2604.1280121|180.7371303|
primary_sector|after_index|no|bd_14#inc_2016_2021|sibling|25-64|1358562.9927|637.99143648|22194.138431|637.99143648|641|2129.4376617|34.787517766|
primary_sector|after_index|no|bd_14#inc_2016_2021|child|65+|62615.39762|32|7654.22194|32|32|1956.7311756|239.19443562|
primary_sector|after_index|no|bd_14#inc_2016_2021|partner|65+|138839.4362|30.799453552|39996.129487|30.799453552|32|4507.8538801|1298.5986722|
primary_sector|after_index|no|bd_14#inc_2016_2021|pooled|65+|265934.56005|87.799453552|49376.739677|87.799453552|89|3028.8862777|562.38094521|
primary_sector|after_index|no|bd_14#inc_2016_2021|sibling|65+|64479.72623|25|1726.38825|25|25|2579.1890492|69.05553|
primary_sector|after_index|no|bd_14#prev_2021|father|0-24|20325720.244|11109.334247|1833944.8823|11109.334247|11137|1829.6074087|165.08143887|
primary_sector|after_index|no|bd_14#prev_2021|mother|0-24|34127788.625|11966.052055|3845016.6561|11966.052055|11984|2852.0508242|321.32708754|
primary_sector|after_index|no|bd_14#prev_2021|child|25-64|906760.76366|542.67123288|65405.450253|542.67123288|544|1670.9210084|120.52499984|
primary_sector|after_index|no|bd_14#prev_2021|parent|25-64|22153207.758|6539.630137|1548078.1022|6539.630137|6613|3387.5322142|236.72257754|
primary_sector|after_index|no|bd_14#prev_2021|partner|25-64|4549816.6493|2089.7315068|758000.91394|2089.7315068|2092|2177.2254639|362.72646101|
primary_sector|after_index|no|bd_14#prev_2021|pooled|25-64|38859969.705|14001.517808|3005909.9554|14001.517808|14098|2775.4112259|214.68457896|
primary_sector|after_index|no|bd_14#prev_2021|sibling|25-64|11250184.534|4829.4849315|634425.48905|4829.4849315|4849|2329.4791668|131.36504162|
primary_sector|after_index|no|bd_14#prev_2021|child|65+|434359.07616|179|84041.9843|179|179|2426.5870177|469.50829218|
primary_sector|after_index|no|bd_14#prev_2021|partner|65+|323564.67396|95.008219178|2467.4526887|95.008219178|97|3405.6492876|25.970939251|
primary_sector|after_index|no|bd_14#prev_2021|pooled|65+|1624703.1935|562.86027397|55535.183015|562.86027397|566|2886.512459|98.66601994|
primary_sector|after_index|no|bd_14#prev_2021|sibling|65+|866779.44338|288.85205479|-30974.25397|288.85205479|290|3000.7729874|-107.2322438|
primary_sector|after_index|no|bd_15#inc_2016_2021|father|0-24|730236.60866|391.02256905|12104.902125|391.02256905|393|1867.5050149|30.957042082|
primary_sector|after_index|no|bd_15#inc_2016_2021|mother|0-24|1089836.07|405|27150.98954|405|405|2690.9532592|67.039480346|
primary_sector|after_index|no|bd_15#inc_2016_2021|child|25-64|508047.65072|355.66842578|63407.989745|355.66842578|358|1428.4305659|178.27837713|
primary_sector|after_index|no|bd_15#inc_2016_2021|parent|25-64|1733825.262|514.023894|85314.143418|514.023894|518|3373.0440982|165.97310828|
primary_sector|after_index|no|bd_15#inc_2016_2021|partner|25-64|4271660.856|2204.8453178|120976.17338|2204.8453178|2212|1937.3970689|54.868326775|
primary_sector|after_index|no|bd_15#inc_2016_2021|pooled|25-64|7114609.9562|3348.5207575|306092.19686|3348.5207575|3363|2124.70236|91.411168999|
primary_sector|after_index|no|bd_15#inc_2016_2021|sibling|25-64|601076.1874|273.98311999|36393.890319|273.98311999|275|2193.8438668|132.83260049|
primary_sector|after_index|no|bd_15#inc_2016_2021|child|65+|220334.45145|111.21311475|23245.809027|111.21311475|112|1981.1912645|209.02039367|
primary_sector|after_index|no|bd_15#inc_2016_2021|partner|65+|756665.18086|214.41336926|2265.2027951|214.41336926|216|3529.0018689|10.564652768|
primary_sector|after_index|no|bd_15#inc_2016_2021|pooled|65+|1007893.5733|334.62648402|36055.807652|334.62648402|337|3011.9958265|107.74941427|
primary_sector|after_index|no|bd_15#inc_2016_2021|sibling|65+|30893.94099|9|10544.79583|9|9|3432.66011|1171.6439811|
primary_sector|after_index|no|bd_15#prev_2021|father|0-24|421304.51414|225.04109589|3770.253125|225.04109589|227|1872.1225671|16.753620533|
primary_sector|after_index|no|bd_15#prev_2021|mother|0-24|721835.2956|237.91232877|52996.168249|237.91232877|238|3034.0390485|222.75503133|
primary_sector|after_index|no|bd_15#prev_2021|child|25-64|2797864.8546|1630.5835616|292401.97701|1630.5835616|1632|1715.8672026|179.32351576|
primary_sector|after_index|no|bd_15#prev_2021|parent|25-64|6013001.2232|1631.0191781|-74311.93|1631.0191781|1657|3686.6526795|-45.56165311|
primary_sector|after_index|no|bd_15#prev_2021|partner|25-64|15838096.759|7502.9589041|651621.2347|7502.9589041|7521|2110.9134358|86.848567749|
primary_sector|after_index|no|bd_15#prev_2021|pooled|25-64|27444525.957|11902.805479|1033905.4772|11902.805479|11950|2305.7191017|86.862335013|
primary_sector|after_index|no|bd_15#prev_2021|sibling|25-64|2795563.1205|1138.2438356|164194.19544|1138.2438356|1140|2456.0318563|144.25221583|
primary_sector|after_index|no|bd_15#prev_2021|child|65+|2544164.3214|1166.8712329|-87966.92482|1166.8712329|1170|2180.329971|-75.38700273|
primary_sector|after_index|no|bd_15#prev_2021|partner|65+|7573176.4151|2128.3671233|-29441.72754|2128.3671233|2158|3558.2096398|-13.8330118|
primary_sector|after_index|no|bd_15#prev_2021|pooled|65+|10449999.798|3411.5260274|-98003.98381|3411.5260274|3445|3063.1452653|-28.72731529|
primary_sector|after_index|no|bd_15#prev_2021|sibling|65+|332659.0616|116.28767123|19404.668543|116.28767123|117|2860.6563196|166.86780583|
primary_sector|after_index|no|bd_16#inc_2016_2021|father|0-24|653107.15275|383.09315068|74295.737117|383.09315068|384|1704.8259714|193.9364799|
primary_sector|after_index|no|bd_16#inc_2016_2021|mother|0-24|1160552.3288|405.49589041|152548.88774|405.49589041|406|2862.0569436|376.20328924|
primary_sector|after_index|no|bd_16#inc_2016_2021|child|25-64|365524.09915|196.07786511|67331.172515|196.07786511|197|1864.1782893|343.38997152|
primary_sector|after_index|no|bd_16#inc_2016_2021|parent|25-64|663697.21903|196.25721237|70456.906033|196.25721237|198|3381.7723743|359.00288802|
primary_sector|after_index|no|bd_16#inc_2016_2021|partner|25-64|2199532.3335|939.83583352|292764.69427|939.83583352|941|2340.336743|311.50620547|
primary_sector|after_index|no|bd_16#inc_2016_2021|pooled|25-64|3568893.5549|1482.7583427|465434.02282|1482.7583427|1487|2406.9286627|313.89742308|
primary_sector|after_index|no|bd_16#inc_2016_2021|sibling|25-64|340139.9032|150.58743169|34881.250005|150.58743169|151|2258.7535983|231.63453691|
primary_sector|after_index|no|bd_16#inc_2016_2021|child|65+|851718.15694|345.25961524|155887.90286|345.25961524|346|2466.8919252|451.50922952|
primary_sector|after_index|no|bd_16#inc_2016_2021|partner|65+|2555167.1165|633.83561644|207324.18759|633.83561644|640|4031.2772747|327.09456871|
primary_sector|after_index|no|bd_16#inc_2016_2021|pooled|65+|3450726.435|990.09523168|369029.67222|990.09523168|997|3485.2469991|372.72139125|
primary_sector|after_index|no|bd_16#inc_2016_2021|sibling|65+|43841.16162|11|5817.58176|11|11|3985.5601473|528.87106909|
primary_sector|after_index|no|bd_16#prev_2021|father|0-24|1688896.8588|969.14794521|151692.96983|969.14794521|970|1742.6615484|156.521995|
primary_sector|after_index|no|bd_16#prev_2021|mother|0-24|2719797.8896|984.66027397|274399.5074|984.66027397|985|2762.1688023|278.67429473|
primary_sector|after_index|no|bd_16#prev_2021|child|25-64|960288.77128|539.40821918|118697.09624|539.40821918|540|1780.2635131|220.05058881|
primary_sector|after_index|no|bd_16#prev_2021|parent|25-64|2714111.9663|752.62191781|375549.80718|752.62191781|760|3606.2090435|498.98866655|
primary_sector|after_index|no|bd_16#prev_2021|partner|25-64|5416282.7214|2404.6547945|87596.943556|2404.6547945|2409|2252.4159117|36.428074315|
primary_sector|after_index|no|bd_16#prev_2021|pooled|25-64|10261765.173|4199.5643836|732892.89415|4199.5643836|4212|2443.5308609|174.51640866|
primary_sector|after_index|no|bd_16#prev_2021|sibling|25-64|1171081.7144|502.87945205|151049.04717|502.87945205|503|2328.7523672|300.36830209|
primary_sector|after_index|no|bd_16#prev_2021|child|65+|2032102.4088|833.68767123|100571.30055|833.68767123|834|2437.486458|120.6342663|
primary_sector|after_index|no|bd_16#prev_2021|partner|65+|5937329.7831|1503.7342466|580708.5064|1503.7342466|1521|3948.3903466|386.17761597|
primary_sector|after_index|no|bd_16#prev_2021|pooled|65+|8103312.3473|2374.8054795|700072.04716|2374.8054795|2393|3412.2004591|294.79132216|
primary_sector|after_index|no|bd_16#prev_2021|sibling|65+|133880.15544|37.383561644|18792.240213|37.383561644|38|3581.2573643|502.68726109|
primary_sector|after_index|no|bd_17#inc_2016_2021|father|0-24|191786.75945|108.58480425|17504.72673|108.58480425|109|1766.2393994|161.20788586|
primary_sector|after_index|no|bd_17#inc_2016_2021|mother|0-24|293484.65306|113.98082192|3454.0691688|113.98082192|114|2574.8599468|30.303950355|
primary_sector|after_index|no|bd_17#inc_2016_2021|child|25-64|342327.42016|162.14754098|118264.60351|162.14754098|163|2111.2094459|729.36415063|
primary_sector|after_index|no|bd_17#inc_2016_2021|parent|25-64|289360.94466|83.60095067|31711.330005|83.60095067|86|3461.2159592|379.31781578|
primary_sector|after_index|no|bd_17#inc_2016_2021|partner|25-64|1446426.6292|563.88859196|178762.58947|563.88859196|567|2565.0929098|317.01756698|
primary_sector|after_index|no|bd_17#inc_2016_2021|pooled|25-64|2353524.3396|917.78313497|338952.32116|917.78313497|925|2564.3577987|369.31635399|
primary_sector|after_index|no|bd_17#inc_2016_2021|sibling|25-64|275409.34566|108.14605135|10213.798177|108.14605135|109|2546.6426395|94.444485487|
primary_sector|after_index|no|bd_17#inc_2016_2021|child|65+|1112019.0782|520.52504678|41543.132354|520.52504678|522|2136.3411523|79.810054503|
primary_sector|after_index|no|bd_17#inc_2016_2021|partner|65+|2791967.5157|802.79074781|-200262.137|802.79074781|810|3477.8272212|-249.4574552|
primary_sector|after_index|no|bd_17#inc_2016_2021|pooled|65+|3955881.0037|1343.0199042|-170652.0708|1343.0199042|1352|2945.5118211|-127.0659283|
primary_sector|after_index|no|bd_17#inc_2016_2021|sibling|65+|51894.40983|19.704109589|-11933.06611|19.704109589|20|2633.6845923|-605.6130605|
primary_sector|after_index|no|bd_17#prev_2021|father|0-24|661642.63118|313.75068493|139365.25626|313.75068493|314|2108.8165316|444.19108213|
primary_sector|after_index|no|bd_17#prev_2021|mother|0-24|976770.55582|323.46849315|298997.38136|323.46849315|324|3019.6775776|924.34777325|
primary_sector|after_index|no|bd_17#prev_2021|child|25-64|548657.94028|287.25753425|20253.57943|287.25753425|288|1909.9862488|70.506695266|
primary_sector|after_index|no|bd_17#prev_2021|parent|25-64|1055848.2535|293.98082192|-78945.96449|293.98082192|302|3591.554873|-268.5412061|
primary_sector|after_index|no|bd_17#prev_2021|partner|25-64|1943994.3218|793.40273973|217174.71326|793.40273973|796|2450.19865|273.72569111|
primary_sector|after_index|no|bd_17#prev_2021|pooled|25-64|4127272.9945|1612.4082192|120810.39948|1612.4082192|1625|2559.6948375|74.925442602|
primary_sector|after_index|no|bd_17#prev_2021|sibling|25-64|578772.47892|237.76712329|-37671.92873|237.76712329|239|2434.1989377|-158.4404446|
primary_sector|after_index|no|bd_17#prev_2021|child|65+|1487084.6511|602.21369863|199218.90773|602.21369863|603|2469.3637067|330.81098651|
primary_sector|after_index|no|bd_17#prev_2021|partner|65+|3787302.672|953.87123288|164144.07296|953.87123288|971|3970.4548596|172.08200364|
primary_sector|after_index|no|bd_17#prev_2021|pooled|65+|5401920.6067|1591.7945205|382533.54584|1591.7945205|1611|3393.6042228|240.31590818|
primary_sector|after_index|no|bd_17#prev_2021|sibling|65+|127533.2836|35.709589041|19170.565142|35.709589041|37|3571.4016046|536.84642296|
primary_sector|after_index|no|bd_18#inc_2016_2021|father|0-24|170090.74857|101|7718.56197|101|101|1684.0668175|76.421405644|
primary_sector|after_index|no|bd_18#inc_2016_2021|mother|0-24|276801.5777|103|24753.56635|103|103|2687.3939583|240.32588689|
primary_sector|after_index|no|bd_18#inc_2016_2021|child|25-64|735711.83243|374.42191781|138876.75825|374.42191781|375|1964.9272584|370.90979892|
primary_sector|after_index|no|bd_18#inc_2016_2021|parent|25-64|1068455.3476|283.79557602|62368.696413|283.79557602|289|3764.8766856|219.76627433|
primary_sector|after_index|no|bd_18#inc_2016_2021|partner|25-64|5235311.3815|2029.8810315|611584.10471|2029.8810315|2036|2579.1222738|301.29061517|
primary_sector|after_index|no|bd_18#inc_2016_2021|pooled|25-64|7689591.0051|2963.0081144|803791.71863|2963.0081144|2975|2595.197417|271.27557118|
primary_sector|after_index|no|bd_18#inc_2016_2021|sibling|25-64|650112.44356|274.90958904|-9037.84074|274.90958904|275|2364.8227253|-32.87568386|
primary_sector|after_index|no|bd_18#inc_2016_2021|child|65+|6739904.4875|2989.3851112|197962.66094|2989.3851112|2998|2254.6123155|66.221866229|
primary_sector|after_index|no|bd_18#inc_2016_2021|partner|65+|25871829.649|6513.2874616|1693499.5334|6513.2874616|6594|3972.1614932|260.00687723|
primary_sector|after_index|no|bd_18#inc_2016_2021|pooled|65+|32828708.314|9577.2844599|1876706.6341|9577.2844599|9667|3427.7679076|195.95394102|
primary_sector|after_index|no|bd_18#inc_2016_2021|sibling|65+|216974.17677|74.611887117|-14755.56018|74.611887117|75|2908.0376486|-197.7642002|
primary_sector|after_index|no|bd_18#prev_2021|father|0-24|314313.60068|173.36986301|14036.288398|173.36986301|174|1812.9656171|80.961524418|
primary_sector|after_index|no|bd_18#prev_2021|mother|0-24|481711.24204|180|51273.72056|180|180|2676.1735669|284.85400311|
primary_sector|after_index|no|bd_18#prev_2021|child|25-64|1638607.3889|788.34246575|321362.80086|788.34246575|791|2078.5476618|407.64365085|
primary_sector|after_index|no|bd_18#prev_2021|parent|25-64|2347039.4418|581.19452055|140814.94457|581.19452055|594|4038.3027692|242.28539601|
primary_sector|after_index|no|bd_18#prev_2021|partner|25-64|8191764.7013|3294.9561644|626649.26206|3294.9561644|3302|2486.1528629|190.18440028|
primary_sector|after_index|no|bd_18#prev_2021|pooled|25-64|13560363.127|5206.3260274|1158877.6262|5206.3260274|5229|2604.593538|222.59029114|
primary_sector|after_index|no|bd_18#prev_2021|sibling|25-64|1382951.5954|541.83287671|70050.6187|541.83287671|542|2552.3582176|129.28454826|
primary_sector|after_index|no|bd_18#prev_2021|child|65+|14093566.567|5912.0767123|460056.93289|5912.0767123|5920|2383.860571|77.816468777|
primary_sector|after_index|no|bd_18#prev_2021|partner|65+|35279356.357|8804.1315068|2488593.841|8804.1315068|8931|4007.1364597|282.66204782|
primary_sector|after_index|no|bd_18#prev_2021|pooled|65+|49987324.835|14928.361644|2901576.3041|14928.361644|15065|3348.4802973|194.3666943|
primary_sector|after_index|no|bd_18#prev_2021|sibling|65+|614401.91072|212.15342466|-47074.46983|212.15342466|214|2896.0263626|-221.8888048|
primary_sector|after_index|no|bd_19#inc_2016_2021|father|0-24|13031112.989|6608.4726327|1472044.6989|6608.4726327|6631|1971.8796934|222.7511228|
primary_sector|after_index|no|bd_19#inc_2016_2021|mother|0-24|20673742.043|6996.6207351|3138316.2446|6996.6207351|7010|2954.8181651|448.54742932|
primary_sector|after_index|no|bd_19#inc_2016_2021|child|25-64|1994015.555|1385.041051|154017.9881|1385.041051|1386|1439.6797507|111.20102757|
primary_sector|after_index|no|bd_19#inc_2016_2021|parent|25-64|9757308.6733|2998.4138334|947659.99222|2998.4138334|3014|3254.1567694|316.05376872|
primary_sector|after_index|no|bd_19#inc_2016_2021|partner|25-64|6415500.3271|3344.7612022|1048985.457|3344.7612022|3352|1918.0742478|313.62043315|
primary_sector|after_index|no|bd_19#inc_2016_2021|pooled|25-64|21508864.625|9285.3328543|2458390.1267|9285.3328543|9314|2316.43442|264.76058159|
primary_sector|after_index|no|bd_19#inc_2016_2021|sibling|25-64|3342040.0696|1557.1167677|307726.68941|1557.1167677|1562|2146.3002254|197.62595573|
primary_sector|after_index|no|bd_19#inc_2016_2021|child|65+|311453.79134|131|-7856.20726|131|131|2377.5098576|-59.97104779|
primary_sector|after_index|no|bd_19#inc_2016_2021|partner|65+|328759.67992|85.346814881|39161.204212|85.346814881|86|3852.0439266|458.84786992|
primary_sector|after_index|no|bd_19#inc_2016_2021|pooled|65+|660743.02347|226.44818474|28688.160744|226.44818474|228|2917.8552445|126.68752799|
primary_sector|after_index|no|bd_19#inc_2016_2021|sibling|65+|20529.55221|10.101369863|-2616.836208|10.101369863|11|2032.3532836|-259.0575579|
primary_sector|after_index|no|bd_19#prev_2021|father|0-24|10954632.384|5331.2219178|1138099.8739|5331.2219178|5350|2054.8070504|213.47824034|
